cc_num,gender,city,city_pop,job,dob,acct_num,acct_num2,trans_num,unix_time,category,amt
4730000000000000.0,M,Vigan,"53,879 people","Geologist, engineering",28/05/1945,227000000000.0,227000000000,46e89fd3d3948036efb03578c87a84fa,1627084669,kids_pets,$110.67
6550000000000000.0,Male,Butuan,"337,063 people",,06/01/1947,,790000000000,adbf2c895884dd13e0ce4eaed6ae9178,1605947272,shopping_pos,$8.67
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,e5b9438b6b0d49c5794f95527649c113,1602826174,grocery_pos,$78.29
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,3a16fc69777043498a51b69641b9e1c9,1630433273,travel,$12.65
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,e255394e5a0b46dedcce41c88763cb26,1609490906,grocery_pos,$75.59
3530000000000000.0,Male,Dasmarinas,"659,019 people","Physicist, medical",26/03/1965,201000000000.0,201000000000,840af193a6911490550dc911a626592f,1608120113,food_dining,$75.78
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,45ddbd9c70533f40bdf927b783f7791c,1633520679,grocery_pos,$105.69
4240000000000000.0,Male,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,fed67877b45f8426886a2c8ed2ca1583,1634522660,gas_transport,$48.89
4400000000000000.0,Male,Cadiz,"283,157 people","Teacher, special educational needs",02/04/1970,937000000000.0,937000000000,571ed6aab84fc5446fa08cf543fbae8e,1618563697,entertainment,$7.93
5200000000000000.0,M,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,b1c0e0be2104a911862d76ee436087ec,1622168455,food_dining,$65.55
30300000000000.0,Male,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,3a94fcdac1ae4daeda7f9398c5db5390,1620842617,home,$28.06
4.14e+18,Male,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,979f433a438fad73e39cf7f9b9490434,1610016228,food_dining,$147.77
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,5bd796cb52a7895751f99d8048340f2f,1602075402,kids_pets,$64.93
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,7ff4a2575f29ca6f60c847b340061c7f,1591820901,home,$42.53
4430000000000000.0,F,Lipa City,"332,386 people",Equality and diversity officer,01/08/1958,946000000000.0,946000000000,44e34291aa26de5d4813be970190bd33,1610242937,misc_pos,$5.88
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,31c02c78617251d73461b036ff7244e7,1594333163,home,$31.66
4.83e+18,Female,Angeles City,"411,634 people",,18/06/1962,,404000000000,2579650d65d0ac5dc7d14d5425bf1f42,1632282000,misc_pos,$7.32
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,991600826106049cfd47deeab6120c07,1593160515,grocery_pos,$101.43
6570000000000000.0,M,Santiago,"134,830 people",Art therapist,11/10/1965,717000000000.0,717000000000,6bfcf2ab17bf064dfb8a0b1950a669d8,1596267960,shopping_pos,$1.11
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,545d8b3c36338b19a3bfcc3f7f09b3cc,1614449066,kids_pets,$211.86
347000000000000.0,Male,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,dae2384c098aa9b77fa9d4ce6aaa0d47,1615390876,travel,$7.53
4400000000000000.0,M,Dagupan City,"171,271 people",Camera operator,24/04/1949,753000000000.0,753000000000,e1a7e5c2ac2ffc2e02ad1331f809e7c2,1601108588,shopping_pos,$111.77
2280000000000000.0,Male,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,674c0acfe17dbc7c3c53fb9212bd1704,1588377741,grocery_pos,$93.92
639000000000.0,F,Dumaguete City,"131,377 people","Accountant, chartered certified",12/01/1942,878000000000.0,878000000000,d3e0f526fd143bbc06f4474ee8c6e98c,1580999885,kids_pets,$55.18
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,f812ed582cefaaa6bce18636e7a10881,1592813329,gas_transport,$60.55
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,1fa7585369e25c2b34941eb7da3dcc53,1583082184,home,$37.09
5500000000000000.0,Male,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,90b1cb2c7832b0aee3819e15de832837,1610700732,misc_pos,$17.62
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,abf93c810e8eadc6ae45cdfa07ff3773,1601675890,health_fitness,$3.40
180000000000000.0,Male,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,ff2a915ec7bcf1ae00f3e154d8877e48,1605786093,misc_pos,$4.32
4.51e+18,Male,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,e1dcf583f2ba1bccd45a62d3cf7337fb,1634483108,health_fitness,$64.90
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,9347a45ec5afa5ab25c94c5a16693cd3,1593942562,misc_pos,$192.48
4240000000000000.0,Male,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,10089d53d03f08c77dd4346de1c28d74,1594547372,misc_pos,$5.74
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,47ba06cdddd942dc7c00d4af69e7e190,1631254642,shopping_net,$2.24
4890000000000.0,M,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,687c33611b24654d0e2a3b204fd79109,1581691628,health_fitness,$10.08
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,de93c19913451c666799346511871160,1603511938,grocery_pos,$77.42
345000000000000.0,Male,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,71f28ac8593837394f045da0cf914672,1628030881,kids_pets,$69.96
3520000000000000.0,Male,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,c423a64d1173e81996a471a91fe84955,1621743812,grocery_pos,$62.62
504000000000.0,M,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,cd0a9be9355b8593dfd0c0c94d39b437,1608191749,shopping_pos,$5.93
2320000000000000.0,Male,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,789acf630b8b0540f39f01bd228e2fc2,1637896970,,$796.95
5000000000000.0,M,Tuguegarao,"153,502 people",Outdoor activities/education manager,07/06/1966,750000000000.0,750000000000,fdd611556060dd3c53776be06a4caa1e,1631229273,health_fitness,$61.83
4890000000000.0,Male,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,54963d186058ea45959b96c69d683b22,1606883242,entertainment,$44.49
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,cefd8ccc9aac22c9a08cbc93ca96e58b,1638234734,gas_transport,$63.26
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,668d9e18d5e9728c2808e64b6895bf4e,1586562446,kids_pets,$180.20
4340000000000.0,Male,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,0a908b052d60bc72fed4e1dd3c10e44a,1614950598,,$136.24
180000000000000.0,M,Balanga,"96,061 people",Manufacturing systems engineer,14/05/1950,233000000000.0,233000000000,4fa61d2a76b80b4c1037bd91b9da0ec4,1608891840,food_dining,$43.11
504000000000.0,Male,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,633740a2aa28cd358ee695f59ef2730a,1613306597,home,$127.74
3530000000000000.0,M,Dasmarinas,"659,019 people","Physicist, medical",26/03/1965,201000000000.0,201000000000,7c6151c56f6da4b86fdf148012f0ce3c,1623989677,grocery_net,$86.57
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,9a2e4be3e48c774567e96a8fc6978298,1583395362,gas_transport,$59.59
504000000000.0,Male,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,924427846df34086c45c64060e7b6834,1618756395,kids_pets,$69.35
504000000000.0,M,Naga City,"196,003 people",,03/02/1943,,902000000000,5d376e4b3d8e4e9f700d2fd8ea84502c,1626478896,shopping_net,$980.15
3570000000000000.0,M,Calapan,"133,893 people",Recycling officer,07/02/1970,726000000000.0,726000000000,6b470ba75fa1323d437a56dad040b5b1,1628334429,misc_net,$5.99
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,762ebc0c34bc11b1be7f1d33b75a674b,1616912000,grocery_pos,$109.96
371000000000000.0,F,Maasin,"85,560 people","Engineer, site",18/04/1966,994000000000.0,994000000000,37f692e613f22f63fcdfa8a7f70e51eb,1588072557,grocery_pos,$76.95
6550000000000000.0,M,Malaybalay,"174,625 people",English as a foreign language teacher,31/12/1948,581000000000.0,581000000000,c4fdd5127bf3ac89436109dc01194aac,1616223925,misc_pos,$8.04
6010000000000000.0,M,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,75470869239ac929ec9a9c6d7d4fa17f,1600187369,home,$9.66
3520000000000000.0,Male,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,3e025a1dce3d637c840a99c3a91dca28,1637251217,kids_pets,$173.49
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,679869ee0dd46bce3f76f6f4b71a2a73,1627152956,kids_pets,$74.38
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,65a0c3834a0df95ce92ea9e0ec2d6d43,1594384458,kids_pets,$91.13
4890000000000.0,M,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,a120f9f19eae90e12f31cb9e18c01312,1585386161,gas_transport,$65.63
4.51e+18,Male,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,567d430c7a57d2244a9bce35405e6c76,1599074735,kids_pets,$96.62
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,13bdb566e4b2788ff1cb7d2cd5563c5a,1594584862,kids_pets,$81.91
6550000000000000.0,M,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,fbdf9c09d6c5b485f1ee6b32dda54d7b,1590731720,gas_transport,$86.30
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,e3d448543444efb46f7c9310c14e3a80,1588834251,gas_transport,$72.74
4.55e+18,Male,Tagbilaran City,"105,051 people","Administrator, education",19/12/1959,969000000000.0,969000000000,6734423eaaf9b50d453af91ee44b126b,1630271831,personal_care,$10.54
4.83e+18,Female,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,2ed3c97c62dda3b861f8a62f2fb329fc,1625544119,gas_transport,$50.39
4430000000000000.0,F,Lipa City,"332,386 people",Equality and diversity officer,01/08/1958,946000000000.0,946000000000,7ae10a7f32c7795b56a557787e391e74,1602342206,kids_pets,$93.66
3540000000000000.0,Male,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,2ff847762c83fd259820abe624cb0f85,1627803351,gas_transport,$84.58
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,3f1b4fe215520fe975e2735bc96d6cf9,1592639736,shopping_pos,$7.80
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,163a207313ddcf58acf1ae489d4dadac,1581507574,entertainment,$24.68
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,6c75da9ec893fd772b1c505f42ddfd04,1594897333,shopping_pos,$16.77
6570000000000000.0,M,Santiago,"134,830 people",Art therapist,11/10/1965,717000000000.0,717000000000,cb07490f5c2e451fb8de2cb18bb9a7d7,1606953449,,$3.99
4.51e+18,M,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,5b2df19af7402aad2f4c196ad567fa84,1596352779,misc_pos,$5.61
3530000000000000.0,M,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,0284970fd62387a3ab5b6a17126a084e,1625425476,personal_care,$42.77
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,86887d3364f9c0e6fcf714ab7d572e5b,1578070767,food_dining,$114.48
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,b164d8e4c69e247a7742612b61cebb72,1634739950,kids_pets,$106.69
6550000000000000.0,M,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,9554eca3a55c3ed9fe0e3042ed53baab,1591746988,kids_pets,$94.97
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,1ae8e73eb23a7b4c765694f882aba09f,1600350926,health_fitness,$6.41
180000000000000.0,M,Balanga,"96,061 people",Manufacturing systems engineer,14/05/1950,233000000000.0,233000000000,3f1c97110634a339873dd7c793c7987d,1616032139,shopping_net,$8.45
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,dff56ae9614c5b412f097ae229d853c5,1621099405,,$3.42
6010000000000000.0,Male,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,2635249e48c76d11e0be1cfd1d51bf6e,1603313404,health_fitness,$27.08
6010000000000000.0,M,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,85daa90a1d379779b6995b21b46d69e9,1618267439,kids_pets,$279.62
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,388616113f6a26f7b4ea55de9fe2eaac,1626602149,entertainment,$82.01
3570000000000000.0,Male,Calapan,"133,893 people",Recycling officer,07/02/1970,726000000000.0,726000000000,d76357ca4a66aee36ddd8f3e618d3cf6,1607764954,,$145.28
4.14e+18,Male,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,d44e669f2b1e902254fe7d5214c596b0,1638718568,kids_pets,$112.23
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,62ca7f680339bcf553c3d8f4b569bd20,1625385831,grocery_pos,$135.59
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,e9d54ed634d22a979cf36cc562626a73,1617386215,home,$78.27
4890000000000.0,M,Dumaguete City,"131,377 people",,16/05/1941,,99645822249,6b139fa47758b3f3c00db3735671bc67,1638291818,travel,$21.21
4890000000000.0,M,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,0225257bdd0d6ca3aa1af36ad77c91ff,1600579140,food_dining,$36.45
180000000000000.0,Male,Marikina City,"450,741 people",Exercise physiologist,12/08/1955,346100000000.0,34614744133,38eec0f5d0ce63407272da45be14da85,1630004369,kids_pets,$46.20
180000000000000.0,Male,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,f1fc86f3ff08b17f6f03f171b2b84ee4,1617487477,personal_care,$45.91
4720000000000000.0,Male,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,70810c38f9a5bef035bb334de76c4d54,1604163582,kids_pets,$66.84
3530000000000000.0,M,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,ed208e688a3af246cce48dc84ec8bc1b,1627508298,home,$46.18
371000000000000.0,Female,Maasin,"85,560 people","Engineer, site",18/04/1966,994000000000.0,994000000000,185d79f47a2db91ba1dd8681132b4476,1598019265,personal_care,$38.99
4140000000000000.0,M,Puerto Princesa,"255,116 people",Web designer,05/03/1952,471000000000.0,471000000000,e941a1218930add1c20be05c528e899b,1619883295,personal_care,$2.68
30300000000000.0,M,Meycauayan,"209,083 people",,25/03/1968,,207000000000,f907d4d8fc60b7c6482af877881fc01a,1627767001,health_fitness,$9.76
30500000000000.0,Female,Butuan,"337,063 people",Contractor,24/06/1969,668000000000.0,668000000000,e16d79ecb9d9351739ba45ed8bc3521a,1619687289,,$72.27
4.14e+18,Male,Calapan,"133,893 people",,23/07/1953,,628000000000,dd0c7dc4045afc6d6d2e57d9a2580abf,1601199506,entertainment,$1.34
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,77c71b9d52fb906d5e181b04fa0f20da,1620455487,shopping_net,$61.38
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,6c646cc9a16e4327e2b5863fb2475d1d,1625309785,misc_net,$4.07
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,3181afe064228d160af19364b9053244,1609233409,food_dining,$52.61
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,bf365452b6ec950332a146cecb06b914,1612243782,grocery_pos,$91.09
2440000000000000.0,Male,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,8d58c34a490bc67a99bc94c344a14904,1628267434,health_fitness,$4.20
4430000000000000.0,Female,Lipa City,"332,386 people",Equality and diversity officer,01/08/1958,946000000000.0,946000000000,672542b96df1424ca8794084c882c6c8,1634247788,kids_pets,$52.32
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,acaaea2085d5f761a51db849542a5355,1608523760,shopping_pos,$7.28
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,201365b544403f9ed9e74fa340e77df3,1620599668,kids_pets,$120.19
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,5b6be25e2238ec24f7e8dd443c1cc218,1609286581,entertainment,$9.12
4090000000000000.0,M,Muntinlupa City,"504,509 people",Industrial/product designer,12/04/1938,722000000000.0,722000000000,a8a3b73c0186da82cdef6ff454fe29f0,1627810006,grocery_pos,$124.02
6010000000000000.0,M,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,7047919b9ca14eef1cdd1560d8e92c0f,1634662193,home,$82.56
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,4add5ac50ae321539579b763c731f0f3,1606537182,shopping_net,$11.90
4010000000000.0,Male,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,6d0ea8bb6308f036d25ba46538f1b404,1616371061,kids_pets,$36.57
3570000000000000.0,Male,Olongapo,"233,040 people",Insurance broker,29/06/1955,298000000000.0,298000000000,7793e2054c26679b6b325f398fd47dd7,1629176015,shopping_pos,$9.98
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,f83ef7defc380825215b9b557957e438,1618640214,shopping_net,$1.21
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,552f7ab6485b1a3880b56a3eda8da652,1608871653,entertainment,$8.73
3590000000000000.0,Male,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,7c8821110e02e79654a8212890e034df,1578647349,grocery_pos,$86.29
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,51175e457b8c4a033c9928594bbf30ce,1618632572,grocery_pos,$80.75
4.83e+18,Female,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,c35679dfeab959ab8503197d8c1f12cc,1596821606,personal_care,$62.62
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,ebc831fd06d83a5de538030140cfbc58,1604413092,kids_pets,$78.35
38000000000000.0,M,City of Isabela,"112,788 people",Sport and exercise psychologist,04/03/1967,378000000000.0,378000000000,555ed7feccf7e49890895f8f5bd89ec4,1596619862,entertainment,$178.45
2320000000000000.0,Male,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,9da3a6b36f38c9a467dfcfc6271424e8,1607142298,entertainment,$8.94
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,4c5eb1e0368c7ffb69ef2eb13e79ca8d,1589587076,personal_care,$242.04
570000000000.0,Male,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,fc9b475ba5dee0bf8a6d78e59403eb09,1593582308,,$98.04
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,80c7836d406288cc6fb1ae9dd4f8d379,1618391843,,$93.56
38000000000000.0,M,City of Isabela,"112,788 people",Sport and exercise psychologist,04/03/1967,378000000000.0,378000000000,d1e1b4c93c3d06f82fe43a9c4f769cc0,1624216723,food_dining,$45.72
345000000000000.0,Male,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,91b2b0956650f4b34cea2f65480b4073,1633331571,misc_pos,$10.76
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,eafa1bf8ec3380a420343b9b680305b5,1616111237,health_fitness,$14.86
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,97fb842e353bd56eb167d89fa113c7da,1626102393,home,$7.24
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,edba5c937bea8ce8659462d6c81d59f8,1598163262,,$104.18
38000000000000.0,Male,City of Isabela,"112,788 people",Sport and exercise psychologist,04/03/1967,378000000000.0,378000000000,94987bc7c4ce9194292572bbabcb871a,1629632259,gas_transport,$60.95
4240000000000000.0,M,Cadiz,"283,157 people",,09/05/1949,,951000000000,05666cccab389bfd1c44a2201e11ae99,1602764634,home,$37.60
180000000000000.0,M,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,94222f75686a650927429decb93d51f3,1587968048,entertainment,$81.31
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,01e4e40337cd3cc0f505bc2898954016,1603846748,gas_transport,$51.84
4.51e+18,Male,Caloocan City,"1,583,978 people",,06/11/1957,,213000000000,6d486121cb6448ff94a5e7348b70b4a1,1622238309,health_fitness,$6.31
5200000000000000.0,Male,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,1084a6c7c54a2aec73f71b91cf45e70f,1602899064,shopping_pos,$1.35
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,cf3cbff45a423f63213f58cf0b1692c7,1616212172,gas_transport,$74.37
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,bb5ccebcb6621447bd12249681b9803d,1596810417,kids_pets,$35.67
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,e5411efa4d3903146a508905a849a5d9,1623218454,misc_pos,$5.59
3510000000000000.0,M,San Jose del Monte,"574,089 people",Regulatory affairs officer,19/02/1942,826000000000.0,826000000000,17b4cf7a0aeb7d504dda75c55de8ae46,1609020849,,$2.04
180000000000000.0,M,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,c361151f03a50d2659549bb910795548,1589018337,food_dining,$58.60
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,dda4c6956bcadfc337a8306390a1240a,1583569259,,$22.26
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,3fff2cdf685a8027855769f143e263ee,1621624568,travel,$8.89
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,221f86db1d884a6e28849cd6261b4d53,1606884846,shopping_pos,$4.93
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,d4715070cf5bd59fdee83f364937b6aa,1621665176,grocery_pos,$104.41
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,ffb9c53f9e7346d501cb17643364005a,1606291236,shopping_pos,$6.71
639000000000.0,Male,City of Calamba,"454,486 people",,29/05/1958,,434000000000,12e0708ae41c19eaa37708ba6bd1957c,1623574221,gas_transport,$58.26
3540000000000000.0,M,Cabanatuan City,"302,231 people",,25/10/1949,,432000000000,161519f85eae2b1da6775719f7f3ab39,1584006308,misc_pos,$2.77
3520000000000000.0,Male,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,0381b96987a77e1f26905ec21389c3db,1629528794,entertainment,$25.14
4240000000000000.0,Male,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,52484e2cea3dbb3a07afc29da023072b,1625358257,,$58.89
4430000000000000.0,Female,Lipa City,"332,386 people",Equality and diversity officer,01/08/1958,946000000000.0,946000000000,588a854f407e9645aa64332f8b15d671,1599119778,grocery_pos,$101.72
3530000000000000.0,M,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,5188d2c4e217b7edbf6d04802eea01ed,1589328111,gas_transport,$54.05
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,ece055ee0b5e25a9b80c16bb4831ffcf,1626827242,shopping_pos,$46.68
3510000000000000.0,Male,San Jose del Monte,"574,089 people",Regulatory affairs officer,19/02/1942,826000000000.0,826000000000,5b2cd7e29707a22ce11f155c7706f8b1,1600736851,grocery_pos,$93.02
3520000000000000.0,M,Masbate,"95,389 people",Wellsite geologist,20/11/1967,531000000000.0,531000000000,01e8fd4286f11459227724af5946d9cb,1578714069,,$2.60
345000000000000.0,Male,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,633ec9a5f3ee259d6ce20630fe6c19d7,1584329163,food_dining,$44.57
4140000000000000.0,M,Puerto Princesa,"255,116 people",Web designer,05/03/1952,471000000000.0,471000000000,8f405b55e87ffe8b484a83495ae66537,1625507178,kids_pets,$104.78
3530000000000000.0,M,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,02181b851aba5f5c8e9de9071336e1b2,1595869480,health_fitness,$50.19
4870000000000000.0,M,San Fernando,"121,812 people","Education officer, museum",18/07/1964,863000000000.0,863000000000,0bfdaf5431cf4ceba6686449bf8d7201,1638677670,entertainment,$12.08
4620000000000000.0,M,San Fernando,"121,812 people",Personnel officer,20/11/1934,555000000000.0,555000000000,c464d07fe7f4c7f45171aab45108dea0,1607166360,misc_pos,$2.36
